Treating.Clinician,Hospital,total,target,percentage,jitter_total,jitter_target,jitter_percentage
90124517,Dandenong,4,0,0,4.007715036,0.006546577,0.003713306
90124517,MMC- Clayton,3,0,0,3.006203109,0.000266311,0.00141358
90124523,MMC- Clayton,2,0,0,2.006406384,0.004178448,0.003448487
90124524,MMC- Clayton,11,0,0,11.00808594,0.005439532,0.000806188
90124526,MMC- Clayton,19,0,0,19.00130606,0.006268263,0.006569261
90124539,Casey,1,0,0,1.008043812,-5.43185E-05,0.001347486
90124543,Casey,2,0,0,2.005488952,-0.000490855,0.001377148
90124543,MMC- Clayton,3,0,0,3.003076985,0.000275969,7.86376E-05
90124546,MMC- Clayton,2,0,0,2.004699906,0.003977618,-0.000104048
90124552,Casey,2,0,0,2.006005666,0.002741163,0.000215287
90124561,Dandenong,6,0,0,6.004904446,0.009023697,0.000388634
90124561,MMC- Clayton,9,0,0,9.006853718,0.000926857,0.007563775
90124563,MMC- Clayton,1,0,0,1.005635597,0.008992554,0.007888946
90124565,Dandenong,2,0,0,2.002337495,0.00186426,0.003142267
90124570,Casey,2,0,0,2.000296355,0.003268493,0.001739865
90124570,Dandenong,1,0,0,1.006842782,0.008624261,0.007542222
90124574,Casey,7,0,0,7.004751153,0.008595125,0.003996219
90124585,MMC- Clayton,3,0,0,3.003071759,0.006247347,0.006336092
90124609,MMC- Clayton,24,0,0,24.00542881,0.008593554,0.004678956
90124612,Casey,5,0,0,5.000826122,0.004473163,0.002553322
90124621,MMC- Clayton,24,0,0,24.00171731,-0.000112255,0.008889227
90124633,MMC- Clayton,2,0,0,2.00100305,0.005169112,0.002214459
90124637,MMC- Clayton,6,0,0,6.008750366,0.008012885,0.002473655
90124642,Casey,11,0,0,11.00028355,0.004011451,0.008365187
90124682,MMC- Clayton,5,0,0,5.005402115,0.007206945,-0.000334398
90124698,MMC- Clayton,14,0,0,14.00737258,0.003033059,0.00302159
90124936,Casey,5,0,0,5.004472973,0.008711,0.007695522
90124939,Casey,1,0,0,1.000710605,0.001529754,0.000760309
90127293,MMC- Clayton,5,0,0,5.004205875,0.003669991,0.001342909
90127515,MMC- Clayton,4,0,0,4.000772757,0.004724306,0.006902574
90132167,Casey,29,2,6,29.00395178,2.009402972,6.005875571
90135325,Casey,12,0,0,12.00471434,0.009392978,0.006267865
90136838,MMC- Clayton,17,1,5,17.00029961,1.006077683,5.003320878
90136845,MMC- Clayton,1,0,0,1.003239214,0.001929332,0.005432323
90136849,MMC- Clayton,4,1,25,3.99950442,1.005319553,25.00372142
90136850,MMC- Clayton,16,0,0,16.00113095,0.008634847,0.0038608
90137181,Casey,1,0,0,1.000055056,0.002067692,0.008707098
90137813,Casey,19,3,15,19.00459469,3.006147118,15.00277211
90137813,MMC- Clayton,1,0,0,1.001311821,0.002708477,0.005558321
90138704,MMC- Clayton,9,0,0,9.000191781,0.006966693,0.00926624
90138705,MMC- Clayton,9,1,11,9.004751222,1.002070079,11.00424385
90139416,Dandenong,1,0,0,1.007551858,0.000631719,0.00519626
90140200,Casey,3,0,0,3.00511536,0.008146641,0.008315724
90140978,Dandenong,1,0,0,1.000233973,0.009239779,0.000797192
90141465,Casey,3,0,0,3.003039453,0.004944364,0.007833423
90141884,MMC- Clayton,4,0,0,4.004674444,0.003375765,-0.000344441
90142519,MMC- Clayton,22,0,0,22.00925558,0.006729401,0.001271236
90142803,Casey,2,0,0,2.001694267,0.008230235,0.003882832
90142812,Casey,3,0,0,3.000081506,0.006581307,0.003166471
90142824,MMC- Clayton,8,0,0,8.002401316,0.005170261,0.005676831
90142827,Casey,6,0,0,6.001149115,0.00258924,0.003985783
90142841,Casey,7,0,0,7.00486947,0.00519238,-0.000104315
90142841,MMC- Clayton,1,0,0,1.009166834,0.002810478,0.003539395
90142861,Casey,1,0,0,1.008465997,0.002940693,0.002937095
90142863,Casey,1,0,0,1.001567854,0.009338351,0.00867008
90142876,Casey,1,0,0,1.001198869,0.006528672,-0.000466945
90142879,Casey,1,0,0,1.005716445,0.005923832,0.004696089
90144220,Casey,4,0,0,4.004259655,0.007109774,0.00832326
90144405,MMC- Clayton,39,0,0,39.00761869,0.00502954,0.006799875
90144435,MMC- Clayton,1,0,0,1.005546026,0.009467886,0.00143323
90144443,MMC- Clayton,20,0,0,19.99969292,0.00837359,0.003653339
90144606,Casey,1,0,0,1.003985092,0.002122826,0.006936325
90144607,MMC- Clayton,3,0,0,2.999513564,0.003859891,-2.13963E-05
90144627,Dandenong,5,0,0,5.000912461,0.000662794,0.002991821
90144629,Casey,28,0,0,28.00785066,0.006391952,0.009288806
90144646,Casey,8,0,0,8.003497151,0.006348934,0.001128726
90144736,MMC- Clayton,13,0,0,13.00748116,0.004649322,0.005545372
90144754,Dandenong,1,0,0,1.004048935,0.00038778,0.004356089
90144787,MMC- Clayton,5,0,0,5.004177242,0.007091352,0.006495334
90144872,Casey,30,2,6,29.99954896,2.005636418,6.008677131
90144878,MMC- Clayton,5,0,0,5.003352721,0.001193199,-3.17932E-05
90144901,MMC- Clayton,13,0,0,13.00808515,0.003671699,0.001802452
90144911,MMC- Clayton,5,0,0,5.009297262,0.007595665,0.001249172
90144933,Casey,7,0,0,7.007559767,0.008107621,1.47989E-05
90144951,Casey,7,0,0,7.007719333,0.008121346,0.007017586
90145024,MMC- Clayton,2,0,0,2.006766176,0.003167926,0.009322227
90145085,MMC- Clayton,12,0,0,12.00719864,0.009391745,0.006772491
90145086,MMC- Clayton,30,1,3,30.0016504,1.001428443,3.00424131
90145198,Dandenong,1,0,0,1.009140799,0.005689859,0.00351196
90145218,MMC- Clayton,6,0,0,6.005018581,0.00949559,0.001885905
90145257,MMC- Clayton,6,0,0,6.006443435,0.001458577,0.000399503
90145261,MMC- Clayton,1,0,0,1.002149748,-0.000490484,0.006657625
90145292,Casey,1,0,0,1.009050677,0.000838671,0.00669772
90145292,MMC- Clayton,6,0,0,6.004398275,0.008432933,0.002974204
90145296,MMC- Clayton,1,0,0,1.006600639,0.005851302,0.005379736
90145323,Casey,2,0,0,2.008099802,0.003830543,0.006971352
90145385,Casey,5,0,0,5.006488598,0.000364707,0.002244723
90145390,MMC- Clayton,16,0,0,16.00609825,0.001695326,0.005857317
90145408,Casey,3,0,0,3.007562794,-0.00028193,0.002039424
90145408,MMC- Clayton,10,0,0,10.00374019,0.001940127,0.006176811
90145457,Dandenong,1,0,0,1.008478022,0.002498431,0.00817892
90145469,Dandenong,5,0,0,5.006925942,0.007136931,0.006449993
90145507,Casey,1,0,0,1.003266996,0.002124597,0.009112092
90145525,Casey,5,0,0,5.00915935,0.003262369,0.006247427
90145549,MMC- Clayton,4,0,0,4.00007578,0.006709652,0.006013862
90145738,MMC- Clayton,12,0,0,12.00102061,0.000911381,0.000412422
90145741,Casey,5,0,0,5.007207549,0.002632192,0.007536922
90145754,MMC- Clayton,6,0,0,5.99983194,0.000935043,0.000901107
90145901,Casey,31,0,0,31.00283413,0.008383164,0.001793358
90145901,MMC- Clayton,37,0,0,37.00857016,0.005869694,0.007482353
90146246,Casey,2,0,0,2.006541692,0.006624608,0.001169024
90146286,Dandenong,1,0,0,1.005105877,0.005300751,0.004582015
90146286,MMC- Clayton,18,0,0,18.00948828,0.002317504,0.000534996
90148355,Casey,5,0,0,5.004712636,0.00152903,0.00015382
90148355,MMC- Clayton,2,0,0,2.0047524,0.007130746,0.00461342
90148374,Dandenong,1,0,0,0.99999605,0.002347606,0.00636536
90148809,MMC- Clayton,1,0,0,1.00765239,0.008370174,0.002953482
90149605,MMC- Clayton,9,0,0,9.004238013,0.008090575,0.004052159
90150180,MMC- Clayton,4,0,0,4.001979172,-0.000476818,0.000795133
90152266,Casey,2,0,0,1.999637851,0.003506673,0.005367404
90152983,Casey,1,0,0,1.003264688,0.00467644,0.00446073
90153189,MMC- Clayton,1,0,0,1.003956423,0.002576772,0.000724225
90153195,MMC- Clayton,1,0,0,1.002856537,0.005085453,0.009186299
90153760,Casey,6,1,16,6.004999603,1.004551542,16.00024375
90154175,Casey,6,0,0,6.003714696,0.008820862,0.004013517
90154175,MMC- Clayton,13,0,0,13.00451429,0.00107998,0.007116993
90154371,Dandenong,5,0,0,5.005341505,0.00477326,0.003480422
90154449,Casey,2,0,0,2.008848352,0.009012288,0.007686942
90155188,MMC- Clayton,12,0,0,12.00230696,-4.68241E-05,0.002859959
90155200,MMC- Clayton,20,0,0,20.0088456,-0.000301265,-0.000377637
90156769,Dandenong,1,0,0,1.005601778,0.002217604,0.003115956
90157612,MMC- Clayton,19,0,0,19.00759254,0.003378473,0.002515834
90159236,MMC- Clayton,4,0,0,4.001432882,-1.89014E-05,0.006362065
90160332,MMC- Clayton,2,0,0,2.005268278,0.002487836,0.004298353
90160353,Casey,2,0,0,2.003472471,0.004083083,0.000419229
90160501,MMC- Clayton,4,0,0,4.000086716,0.000741568,0.007238925
90160513,MMC- Clayton,1,0,0,1.007081709,0.001533148,0.00626774
90160621,MMC- Clayton,1,0,0,1.005529531,0.006165153,0.000393237
90160622,Casey,1,1,100,1.005564369,1.005993797,100.004759
90160636,MMC- Clayton,2,0,0,2.007133967,0.003082761,0.000693173
90160647,Dandenong,1,0,0,1.000350239,0.00909023,0.001698052
90160650,Dandenong,3,0,0,3.000131855,0.001651434,0.001811191
90160655,Casey,1,0,0,1.008311136,0.000252766,0.001822902
90160699,MMC- Clayton,3,0,0,2.999791337,0.007189302,8.00609E-08
90160968,Dandenong,1,0,0,1.000671682,0.001726659,0.000575925
90161039,MMC- Clayton,21,0,0,21.00138101,0.007681751,0.007222387
90161091,MMC- Clayton,17,0,0,17.00462457,0.004637647,0.007439599
90161096,Casey,4,0,0,4.000828291,0.00114658,0.006987229
90161173,Casey,2,0,0,1.99962063,0.008007367,-0.000283905
90161185,MMC- Clayton,1,0,0,1.004974134,0.007763339,0.005256527
90161376,MMC- Clayton,1,0,0,1.006596122,0.007278804,0.00328767
90161873,MMC- Clayton,19,0,0,19.00112875,0.006036307,0.004321636
90161944,Casey,4,0,0,4.004641193,-0.000191354,0.002523411
90162065,Casey,17,0,0,17.00190504,0.004222362,0.006224415
90162077,MMC- Clayton,11,0,0,11.00386045,0.001467187,0.006083535
90162078,MMC- Clayton,13,0,0,13.0049147,0.005107984,0.002364083
90162079,MMC- Clayton,31,0,0,31.00000916,0.000724526,0.001207238
90162080,MMC- Clayton,5,0,0,5.004199605,0.000167897,0.000819216
90162081,MMC- Clayton,41,1,2,41.0087731,1.005657627,2.004995726
90162082,Casey,8,0,0,8.001452626,0.002264895,0.005637174
90162082,MMC- Clayton,9,0,0,9.006996437,0.002172753,0.008945357
90162251,MMC- Clayton,33,1,3,33.00302185,1.006587571,3.007033064
90162252,MMC- Clayton,27,0,0,27.00561297,0.004334218,-0.000281768
90162330,MMC- Clayton,14,0,0,14.00942412,0.003611394,0.002096542
90162599,MMC- Clayton,37,2,5,37.00626654,1.999565472,5.006395093
90162759,MMC- Clayton,20,0,0,20.00562561,0.008375652,0.002930244
90162770,Casey,7,0,0,7.005924515,0.00638084,5.94681E-05
90162772,Dandenong,1,0,0,1.007763616,0.006106288,0.003510371
90162832,Casey,1,0,0,1.00919476,0.007415034,0.005733989
90162880,Casey,4,0,0,4.004191962,0.00829708,0.008333907
90162896,MMC- Clayton,13,0,0,13.00598359,0.001246458,0.007109487
90162925,Casey,17,2,11,17.00490384,2.005533861,11.0066559
90162953,Casey,2,0,0,2.008621334,0.003551022,0.005649186
90163243,Casey,4,0,0,4.007192227,0.002703456,0.000763775
90164074,Casey,1,0,0,1.00357929,0.007882249,0.00664608
90164142,Dandenong,2,0,0,2.009077554,0.003060245,-0.000278912
90164194,Casey,1,0,0,1.005280747,-8.59833E-05,0.000116627
90164305,Casey,8,0,0,8.005078812,0.004332635,0.006448208
90165262,MMC- Clayton,16,0,0,16.00379226,0.006239135,0.003060291
90165844,Dandenong,2,0,0,2.002526005,0.000239513,0.001954293
90166103,MMC- Clayton,7,0,0,7.002224246,0.002575092,0.00543986
90166170,MMC- Clayton,13,0,0,13.00835245,0.005888914,0.002572545
90166333,MMC- Clayton,2,0,0,2.003028824,0.009332536,0.001039435
90166347,MMC- Clayton,2,0,0,2.002732965,0.009293222,0.008225509
