Treating.Clinician,Hospital,total,target,percentage,jitter_total,jitter_target,jitter_percentage
90124517,MMC- Clayton,3,0,0,3.006971216,0.010856691,0.001368378
90124523,MMC- Clayton,2,0,0,2.00256011,0.061669395,0.078280096
90124524,MMC- Clayton,11,0,0,11.00437113,0.048490017,0.076597282
90124526,MMC- Clayton,19,0,0,19.0078027,-0.001166397,0.075286689
90124539,Casey,1,0,0,1.007226471,0.088466487,0.07124978
90124543,Casey,2,0,0,2.004148119,0.077907071,0.024899629
90124543,MMC- Clayton,3,0,0,3.003097701,-0.002202769,0.019816631
90124546,MMC- Clayton,2,0,0,2.005867665,-0.000986288,-0.003464918
90124552,Casey,2,0,0,2.007054443,0.022348321,0.061493198
90124561,Dandenong,6,0,0,6.001272363,0.025009021,-0.001563223
90124561,MMC- Clayton,9,0,0,9.006451308,0.019745166,0.005159145
90124563,MMC- Clayton,1,0,0,1.003210781,0.015417077,0.051042169
90124565,Dandenong,2,0,0,2.008637587,0.066083771,0.088783391
90124570,Casey,2,0,0,2.003306944,0.036522543,0.000935842
90124570,Dandenong,1,0,0,1.007544674,0.009564186,0.093383325
90124574,Casey,7,1,14,7.002938606,1.075883324,14.08525096
90124585,MMC- Clayton,3,0,0,3.002394207,0.043380376,0.047713781
90124609,MMC- Clayton,24,1,4,24.00655902,1.090050529,4.078413373
90124612,Casey,5,0,0,5.003899436,0.079932554,0.035834436
90124621,MMC- Clayton,24,0,0,24.00169468,-0.00019288,0.033000727
90124633,MMC- Clayton,2,0,0,2.008498032,0.062018235,0.084901211
90124637,MMC- Clayton,6,0,0,6.0094085,0.045937384,0.035399702
90124642,Casey,11,0,0,11.00655153,0.004875824,0.028216725
90124682,MMC- Clayton,5,0,0,5.005805259,0.084382121,0.005546698
90124698,MMC- Clayton,14,0,0,14.00252989,-0.002952923,0.021150627
90124936,Casey,5,0,0,5.002460643,0.000814717,0.044136677
90124939,Casey,1,0,0,1.00795053,0.011478563,0.013625928
90127293,MMC- Clayton,5,0,0,4.999903194,0.038986512,0.063761037
90127515,MMC- Clayton,4,0,0,3.999848344,0.063032644,0.05703822
90132167,Casey,29,1,3,28.99951362,1.06681281,3.032676992
90135325,Casey,12,0,0,12.00449154,0.032313057,0.076039489
90136838,MMC- Clayton,17,0,0,17.00214985,0.016855675,0.080426031
90136845,MMC- Clayton,1,0,0,1.007580401,0.010851855,0.02256259
90136849,MMC- Clayton,4,0,0,4.000276926,0.034905984,0.034035793
90136850,MMC- Clayton,16,0,0,16.0085542,0.069494172,0.040428173
90137181,Casey,1,0,0,1.004427547,0.05926064,0.001691855
90137813,Casey,19,0,0,19.00574826,0.065621062,0.000433186
90137813,MMC- Clayton,1,0,0,1.002053663,0.05753436,0.068204522
90138704,MMC- Clayton,9,0,0,9.008569106,0.042614779,0.073304811
90138705,MMC- Clayton,9,0,0,9.00239196,0.030215915,0.051869004
90139416,Dandenong,1,0,0,1.003123814,0.02156046,0.010746831
90140200,Casey,3,0,0,3.00609985,0.077230218,0.030349279
90140978,Dandenong,1,0,0,1.006556189,0.003555596,0.078487045
90141465,Casey,3,1,33,3.006237444,1.066603839,33.08124878
90141884,MMC- Clayton,4,0,0,4.008727248,0.064070984,0.032611282
90142519,MMC- Clayton,22,1,4,22.00627982,1.085563567,4.062618896
90142803,Casey,2,1,50,2.004757115,1.056644689,50.05566936
90142812,Casey,3,0,0,3.003902573,0.025180941,-0.003818825
90142824,MMC- Clayton,8,1,12,8.007025186,1.052831635,12.02732562
90142827,Casey,6,0,0,6.001398539,0.037065556,0.012581794
90142841,Casey,7,0,0,7.003508135,0.019680329,0.024830107
90142841,MMC- Clayton,1,0,0,1.003739734,0.064912218,0.08273127
90142861,Casey,1,0,0,1.004756139,0.055341268,0.071124612
90142863,Casey,1,0,0,1.00554714,0.018853834,0.041022019
90142876,Casey,1,0,0,1.001303243,0.039807752,0.087179544
90142879,Casey,1,0,0,1.005511385,0.012369445,0.050874285
90144220,Casey,4,1,25,4.006880232,1.016925187,25.00520124
90144405,MMC- Clayton,39,1,2,39.00242926,1.055533295,2.003280872
90144435,MMC- Clayton,1,0,0,1.003517049,0.046546835,0.038774024
90144443,MMC- Clayton,20,1,5,20.0015856,1.080509554,5.082576219
90144606,Casey,1,0,0,1.007714346,0.032494676,0.011855546
90144607,MMC- Clayton,3,0,0,3.005604468,0.05023718,0.054434679
90144627,Dandenong,5,0,0,5.004831081,0.005147417,0.039493837
90144629,Casey,28,2,7,28.00899349,2.092632187,7.061594067
90144646,Casey,8,0,0,8.006995972,0.08718017,-0.003225406
90144736,MMC- Clayton,13,0,0,13.00823791,0.083947021,0.06243529
90144754,Dandenong,1,0,0,1.006144689,0.006015331,0.055196769
90144787,MMC- Clayton,5,0,0,5.006319677,0.093019498,0.064627598
90144872,Casey,30,0,0,30.00716129,0.069673045,0.058560604
90144878,MMC- Clayton,5,0,0,4.999877584,0.012390133,0.047595253
90144901,MMC- Clayton,13,0,0,13.0025401,0.033525183,0.065535536
90144911,MMC- Clayton,5,1,20,5.008188066,1.056926197,20.02349761
90144933,Casey,7,0,0,7.002174379,0.022337644,0.072535994
90144951,Casey,7,0,0,7.004129004,0.039296499,0.064709729
90145024,MMC- Clayton,2,0,0,2.008071383,0.038543754,0.005747278
90145085,MMC- Clayton,12,0,0,12.00062299,0.000417658,0.039367054
90145086,MMC- Clayton,30,1,3,30.00334526,0.995725177,3.065864978
90145198,Dandenong,1,0,0,1.001428395,0.042832114,0.07313091
90145218,MMC- Clayton,6,0,0,6.008220648,0.021303066,0.052317144
90145257,MMC- Clayton,6,0,0,6.005600129,0.083886803,0.052632773
90145261,MMC- Clayton,1,0,0,1.001865995,0.035394583,0.094297468
90145292,Casey,1,0,0,1.002280479,0.015811913,0.018565368
90145292,MMC- Clayton,6,0,0,6.008447368,0.048413211,0.067477592
90145296,MMC- Clayton,1,0,0,1.003791429,0.078033201,0.063503348
90145323,Casey,2,1,50,2.008419555,1.088432831,50.02971827
90145385,Casey,5,1,20,5.003072313,1.064090102,20.00937358
90145390,MMC- Clayton,16,0,0,16.00912367,0.087414629,0.000606722
90145408,Casey,3,0,0,2.999814724,0.066471738,0.093734061
90145408,MMC- Clayton,10,0,0,10.00512893,0.028361011,0.089393762
90145457,Dandenong,1,0,0,1.003730242,0.07902045,0.062535525
90145469,Dandenong,5,0,0,5.000163135,0.040334745,0.006010843
90145507,Casey,1,0,0,1.000582018,0.054716072,0.022351732
90145525,Casey,5,0,0,5.007796031,0.0033833,0.003084468
90145549,MMC- Clayton,4,2,50,4.001941185,2.035336883,50.00200695
90145738,MMC- Clayton,12,0,0,12.00194484,0.007912641,0.03344717
90145741,Casey,5,0,0,5.007861804,0.093139392,0.088921513
90145754,MMC- Clayton,6,0,0,6.007156204,0.089439831,0.038134385
90145901,Casey,31,0,0,31.00155647,0.038643052,0.025796997
90145901,MMC- Clayton,37,0,0,37.00215006,0.024436373,0.010764357
90146246,Casey,2,0,0,2.005496879,0.036332002,0.065576161
90146286,Dandenong,1,0,0,1.000766113,0.093328504,0.086515703
90146286,MMC- Clayton,18,0,0,18.00019601,0.072725125,0.019581142
90148355,Casey,5,0,0,5.007091742,0.089420664,0.085213781
90148355,MMC- Clayton,2,0,0,2.000775277,0.013548979,0.010127053
90148374,Dandenong,1,0,0,1.009112538,0.042400584,0.000486188
90148809,MMC- Clayton,1,0,0,1.005468208,0.041665507,0.067275923
90149605,MMC- Clayton,9,0,0,9.008869966,0.036340259,0.031791454
90150180,MMC- Clayton,4,1,25,4.000892679,1.05423092,25.0230891
90152266,Casey,2,0,0,2.00490704,0.074498246,0.015430378
90152983,Casey,1,0,0,1.004555066,0.074968028,0.06142416
90153189,MMC- Clayton,1,0,0,1.002989288,0.056811784,0.041945053
90153195,MMC- Clayton,1,0,0,1.001515748,0.001704733,0.076507971
90153760,Casey,6,0,0,6.002507345,0.075166586,0.012075067
90154175,Casey,6,1,16,6.008680904,1.082156262,16.00431967
90154175,MMC- Clayton,13,0,0,13.00556936,0.039674531,0.019964032
90154371,Dandenong,5,1,20,5.008659179,1.053030024,20.0454587
90154449,Casey,2,0,0,1.999958367,0.071943036,-0.00317274
90155188,MMC- Clayton,12,0,0,12.00637579,0.032084249,0.013540923
90155200,MMC- Clayton,20,1,5,20.00701178,1.053042859,5.033652354
90156769,Dandenong,1,0,0,1.001550811,0.034148768,0.074563859
90157612,MMC- Clayton,19,1,5,19.00108388,1.061666722,5.007591772
90159236,MMC- Clayton,4,1,25,4.005475446,1.058269945,25.04682555
90160332,MMC- Clayton,2,0,0,2.002706579,0.013201131,-0.002031389
90160353,Casey,2,0,0,2.007249886,0.091447659,0.001849953
90160501,MMC- Clayton,4,0,0,4.00253787,0.050976843,0.025779405
90160513,MMC- Clayton,1,0,0,1.0085815,0.081284405,0.028628768
90160621,MMC- Clayton,1,0,0,1.005433243,0.047511322,0.069506673
90160622,Casey,1,0,0,1.009496011,0.041869977,0.022123506
90160636,MMC- Clayton,2,0,0,2.001139023,0.023796003,0.04997753
90160647,Dandenong,1,0,0,1.006432043,0.011471164,0.050189953
90160650,Dandenong,3,0,0,3.000485423,0.004084774,0.038048194
90160655,Casey,1,0,0,1.005682757,0.053313408,0.077705047
90160699,MMC- Clayton,3,0,0,3.009363945,0.037296012,0.068063981
90160968,Dandenong,1,0,0,1.005353906,0.051414244,0.080084712
90161039,MMC- Clayton,21,0,0,21.00423181,0.011347996,0.091636604
90161091,MMC- Clayton,17,0,0,16.9998451,0.086826365,0.01828927
90161096,Casey,4,0,0,4.008254415,0.091810648,0.082523549
90161173,Casey,2,0,0,2.006222536,0.018049857,0.081913852
90161185,MMC- Clayton,1,0,0,1.00757871,0.016324695,0.084818756
90161376,MMC- Clayton,1,0,0,1.006172245,0.024239508,0.07713418
90161873,MMC- Clayton,19,0,0,19.00234529,0.001380854,0.081040766
90161944,Casey,4,1,25,4.005978134,1.020629103,25.0623774
90162065,Casey,17,1,5,17.00498777,1.017067404,5.047774831
90162077,MMC- Clayton,11,0,0,11.00887322,0.056365995,0.046734096
90162078,MMC- Clayton,13,0,0,13.00416008,-0.000410933,0.08552808
90162079,MMC- Clayton,31,1,3,31.00241457,1.084815057,3.088576247
90162080,MMC- Clayton,5,0,0,5.002729597,0.036150186,0.044571664
90162081,MMC- Clayton,41,0,0,41.00164939,0.083516915,-0.003897683
90162082,Casey,8,1,12,8.000308515,1.076674497,12.0714099
90162082,MMC- Clayton,9,1,11,8.999872793,1.013218008,11.01202881
90162251,MMC- Clayton,33,0,0,33.00730502,0.008030512,-0.001850319
90162252,MMC- Clayton,27,0,0,27.0008085,-0.001333546,0.069943366
90162330,MMC- Clayton,14,0,0,14.00587457,0.035463028,0.067541016
90162599,MMC- Clayton,37,0,0,37.00226646,0.070338514,0.070508674
90162759,MMC- Clayton,20,0,0,20.00684681,0.021641948,0.051274966
90162770,Casey,7,1,14,7.002310715,1.018305964,14.05641211
90162772,Dandenong,1,0,0,0.999758049,0.050777527,-0.000253537
90162832,Casey,1,0,0,0.999883078,0.093543893,0.077856439
90162880,Casey,4,0,0,4.005401323,0.021217088,0.03369817
90162896,MMC- Clayton,13,0,0,13.00476741,0.025740583,0.081849594
90162925,Casey,17,1,5,16.99964654,1.007313996,5.00455447
90162953,Casey,2,0,0,2.002616022,0.076940907,0.063943012
90163243,Casey,4,0,0,4.007558551,0.010599532,0.016018052
90164074,Casey,1,0,0,1.004181713,0.03830885,0.030678047
90164142,Dandenong,2,0,0,2.006077535,-0.00138306,0.08749654
90164194,Casey,1,0,0,1.001415415,0.087908833,-0.004621171
90164305,Casey,8,0,0,8.002690739,0.027796289,0.022307453
90165262,MMC- Clayton,16,0,0,16.00849016,0.005315084,0.078032405
90165844,Dandenong,2,0,0,2.000158316,0.068209436,0.000565444
90166103,MMC- Clayton,7,1,14,7.00019298,1.038217665,14.08689045
90166170,MMC- Clayton,13,0,0,13.0070153,0.07832545,0.052936885
90166333,MMC- Clayton,2,0,0,2.000813927,0.026196199,0.012487298
90166347,MMC- Clayton,2,0,0,2.007661913,0.003201786,0.079839136
